generated_at,dataset,model,seq_len,pred_len,target,mse,mae,rse
2026-06-01T13:18:04,china,PatchTST,24,6,funding_round,0.5374099612236023,0.35803404450416565,1.2144228219985962
2026-06-01T13:18:18,overseas,PatchTST,36,6,funding_round,4010.017822265625,23.419301986694336,0.5936154723167419
